#,Date-Time (French Polynesia Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
475,10/16/2022 03:30:00,24.75,0.00,,,,,,
476,10/16/2022 03:40:00,24.79,0.00,,,,,,
477,10/16/2022 03:50:00,24.71,0.00,,,,,,
478,10/16/2022 04:00:00,24.62,0.00,,,,,,
479,10/16/2022 04:10:00,24.58,0.00,,,,,,
480,10/16/2022 04:20:00,24.62,0.00,,,,,,
481,10/16/2022 04:30:00,24.49,0.00,,,,,,
482,10/16/2022 04:40:00,24.45,0.00,,,,,,
483,10/16/2022 04:50:00,24.45,0.00,,,,,,
484,10/16/2022 05:00:00,24.41,0.00,,,,,,
485,10/16/2022 05:10:00,24.36,0.21,,,,,,
486,10/16/2022 05:20:00,24.41,6.81,,,,,,
487,10/16/2022 05:30:00,24.36,38.86,,,,,,
488,10/16/2022 05:40:00,24.28,109.40,,,,,,
489,10/16/2022 05:50:00,24.32,182.80,,,,,,
490,10/16/2022 06:00:00,24.28,253.76,,,,,,
491,10/16/2022 06:10:00,24.24,316.40,,,,,,
492,10/16/2022 06:20:00,24.32,375.52,,,,,,
493,10/16/2022 06:30:00,24.28,1201.28,,,,,,
494,10/16/2022 06:40:00,24.28,1507.20,,,,,,
495,10/16/2022 06:50:00,24.32,1832.96,,,,,,
496,10/16/2022 07:00:00,24.36,2161.92,,,,,,
497,10/16/2022 07:10:00,24.36,2474.88,,,,,,
498,10/16/2022 07:20:00,24.41,2794.24,,,,,,
499,10/16/2022 07:30:00,24.45,3120.64,,,,,,
500,10/16/2022 07:40:00,24.49,3435.52,,,,,,
501,10/16/2022 07:50:00,24.54,3768.32,,,,,,
502,10/16/2022 08:00:00,24.62,4060.16,,,,,,
503,10/16/2022 08:10:00,24.66,4369.92,,,,,,
504,10/16/2022 08:20:00,24.71,4668.16,,,,,,
505,10/16/2022 08:30:00,24.75,5006.08,,,,,,
506,10/16/2022 08:40:00,24.79,5235.20,,,,,,
507,10/16/2022 08:50:00,24.88,5547.52,,,,,,
508,10/16/2022 09:00:00,24.92,5841.92,,,,,,
509,10/16/2022 09:10:00,24.97,5987.84,,,,,,
510,10/16/2022 09:20:00,25.05,6243.84,,,,,,
511,10/16/2022 09:30:00,25.14,6423.04,,,,,,
512,10/16/2022 09:40:00,25.22,6640.64,,,,,,
513,10/16/2022 09:50:00,25.27,6822.40,,,,,,
514,10/16/2022 10:00:00,25.35,7004.16,,,,,,
515,10/16/2022 10:10:00,25.48,7170.56,,,,,,
516,10/16/2022 10:20:00,25.52,7324.16,,,,,,
517,10/16/2022 10:30:00,25.57,7457.28,,,,,,
518,10/16/2022 10:40:00,25.69,7633.92,,,,,,
519,10/16/2022 10:50:00,25.78,7726.08,,,,,,
520,10/16/2022 11:00:00,25.91,7802.88,,,,,,
521,10/16/2022 11:10:00,25.99,7859.20,,,,,,
522,10/16/2022 11:20:00,26.04,8273.92,,,,,,
523,10/16/2022 11:30:00,26.17,8442.88,,,,,,
524,10/16/2022 11:40:00,26.21,7971.84,,,,,,
525,10/16/2022 11:50:00,26.30,7895.04,,,,,,
526,10/16/2022 12:00:00,26.38,7902.72,,,,,,
527,10/16/2022 12:10:00,26.47,7879.68,,,,,,
528,10/16/2022 12:20:00,26.55,7831.04,,,,,,
529,10/16/2022 12:30:00,26.64,7818.24,,,,,,
530,10/16/2022 12:40:00,26.77,7738.88,,,,,,
531,10/16/2022 12:50:00,26.85,7633.92,,,,,,
532,10/16/2022 13:00:00,26.90,7500.80,,,,,,
533,10/16/2022 13:10:00,26.94,7372.80,,,,,,
534,10/16/2022 13:20:00,27.07,6709.76,,,,,,
535,10/16/2022 13:30:00,27.15,7557.12,,,,,,
536,10/16/2022 13:40:00,27.20,7288.32,,,,,,
537,10/16/2022 13:50:00,27.32,8266.24,,,,,,
538,10/16/2022 14:00:00,27.24,4175.36,,,,,,
539,10/16/2022 14:10:00,27.28,2699.52,,,,,,
540,10/16/2022 14:20:00,27.41,3470.08,,,,,,
541,10/16/2022 14:30:00,27.45,5416.96,,,,,,
542,10/16/2022 14:40:00,27.41,3285.76,,,,,,
543,10/16/2022 14:50:00,26.98,7549.44,,,,,,
544,10/16/2022 15:00:00,26.38,4168.96,,,,,,
545,10/16/2022 15:10:00,27.15,3704.32,,,,,,
546,10/16/2022 15:20:00,27.11,2464.64,,,,,,
547,10/16/2022 15:30:00,26.90,1744.00,,,,,,
548,10/16/2022 15:40:00,26.60,1637.76,,,,,,
549,10/16/2022 15:50:00,26.55,1746.56,,,,,,
550,10/16/2022 16:00:00,26.38,1169.92,,,,,,
551,10/16/2022 16:10:00,26.34,1426.56,,,,,,
552,10/16/2022 16:20:00,26.30,1031.68,,,,,,
553,10/16/2022 16:30:00,26.17,760.00,,,,,,
554,10/16/2022 16:40:00,26.08,1285.76,,,,,,
555,10/16/2022 16:50:00,26.08,883.84,,,,,,
556,10/16/2022 17:00:00,25.99,708.80,,,,,,
557,10/16/2022 17:10:00,25.87,563.84,,,,,,
558,10/16/2022 17:20:00,25.74,457.60,,,,,,
559,10/16/2022 17:30:00,25.57,323.04,,,,,,
560,10/16/2022 17:40:00,25.44,219.68,,,,,,
561,10/16/2022 17:50:00,25.35,101.68,,,,,,
562,10/16/2022 18:00:00,25.22,37.93,,,,,,
563,10/16/2022 18:10:00,25.18,6.37,,,,,,
564,10/16/2022 18:20:00,25.09,0.21,,,,,,
565,10/16/2022 18:30:00,25.05,0.00,,,,,,
566,10/16/2022 18:40:00,25.05,0.00,,,,,,
567,10/16/2022 18:50:00,25.05,0.00,,,,,,
568,10/16/2022 19:00:00,25.05,0.00,,,,,,
569,10/16/2022 19:10:00,25.05,0.00,,,,,,
570,10/16/2022 19:20:00,25.01,0.00,,,,,,
571,10/16/2022 19:30:00,24.97,0.00,,,,,,
572,10/16/2022 19:40:00,24.92,0.00,,,,,,
573,10/16/2022 19:50:00,24.79,0.00,,,,,,
574,10/16/2022 20:00:00,24.66,0.00,,,,,,
575,10/16/2022 20:10:00,24.62,0.00,,,,,,
576,10/16/2022 20:20:00,25.95,0.00,,,,,,
577,10/16/2022 20:30:00,26.90,0.00,,,,,,
578,10/16/2022 20:40:00,26.98,0.00,,,,,,
579,10/16/2022 20:50:00,27.02,0.00,,,,,,
580,10/16/2022 21:00:00,27.02,0.00,,,,,,
581,10/16/2022 21:10:00,27.11,0.00,,,,,,
582,10/16/2022 21:20:00,27.11,0.00,,,,,,
583,10/16/2022 21:30:00,27.15,0.00,,,,,,
584,10/16/2022 21:40:00,27.20,0.00,,,,,,
585,10/16/2022 21:50:00,27.15,0.00,,,,,,
586,10/16/2022 22:00:00,27.24,0.00,,,,,,
587,10/16/2022 22:10:00,27.07,0.00,,,,,,
588,10/16/2022 22:20:00,26.94,0.00,,,,,,
589,10/16/2022 22:30:00,26.81,0.00,,,,,,
590,10/16/2022 22:40:00,26.77,0.00,,,,,,
591,10/16/2022 22:50:00,26.68,0.00,,,,,,
592,10/16/2022 23:00:00,26.60,0.00,,,,,,
593,10/16/2022 23:10:00,26.60,0.00,,,,,,
594,10/16/2022 23:20:00,26.55,0.00,,,,,,
595,10/16/2022 23:30:00,26.47,0.00,,,,,,
596,10/16/2022 23:40:00,26.47,0.00,,,,,,
597,10/16/2022 23:50:00,26.38,0.00,,,,,,
598,10/17/2022 00:00:00,26.34,0.00,,,,,,
599,10/17/2022 00:10:00,26.25,0.00,,,,,,
600,10/17/2022 00:20:00,26.17,0.00,,,,,,
601,10/17/2022 00:30:00,26.17,0.00,,,,,,
602,10/17/2022 00:40:00,26.12,0.00,,,,,,
603,10/17/2022 00:50:00,26.08,0.00,,,,,,
604,10/17/2022 01:00:00,25.99,0.00,,,,,,
605,10/17/2022 01:10:00,25.95,0.00,,,,,,
606,10/17/2022 01:20:00,25.87,0.00,,,,,,
607,10/17/2022 01:30:00,25.87,0.00,,,,,,
608,10/17/2022 01:40:00,25.74,0.00,,,,,,
609,10/17/2022 01:50:00,25.65,0.00,,,,,,
610,10/17/2022 02:00:00,25.65,0.00,,,,,,
611,10/17/2022 02:10:00,25.57,0.00,,,,,,
612,10/17/2022 02:20:00,25.52,0.00,,,,,,
613,10/17/2022 02:30:00,25.48,0.00,,,,,,
614,10/17/2022 02:40:00,25.39,0.00,,,,,,
615,10/17/2022 02:50:00,25.39,0.00,,,,,,
616,10/17/2022 03:00:00,25.31,0.00,,,,,,
617,10/17/2022 03:10:00,25.27,0.00,,,,,,
618,10/17/2022 03:20:00,25.22,0.00,,,,,,
619,10/17/2022 03:30:00,25.18,0.00,,,,,,
620,10/17/2022 03:40:00,25.09,0.00,,,,,,
621,10/17/2022 03:50:00,25.05,0.00,,,,,,
622,10/17/2022 04:00:00,25.05,0.00,,,,,,
623,10/17/2022 04:10:00,25.01,0.00,,,,,,
624,10/17/2022 04:20:00,25.01,0.00,,,,,,
625,10/17/2022 04:30:00,24.92,0.00,,,,,,
626,10/17/2022 04:40:00,24.88,0.00,,,,,,
627,10/17/2022 04:50:00,24.84,0.00,,,,,,
628,10/17/2022 05:00:00,24.84,0.00,,,,,,
629,10/17/2022 05:10:00,24.84,0.00,,,,,,
630,10/17/2022 05:20:00,24.75,5.93,,,,,,
631,10/17/2022 05:30:00,24.71,23.83,,,,,,
632,10/17/2022 05:40:00,24.66,72.46,,,,,,
633,10/17/2022 05:50:00,24.71,171.52,,,,,,
634,10/17/2022 06:00:00,24.62,263.44,,,,,,
635,10/17/2022 06:10:00,24.62,451.84,,,,,,
636,10/17/2022 06:20:00,24.62,541.76,,,,,,
637,10/17/2022 06:30:00,24.66,903.36,,,,,,
638,10/17/2022 06:40:00,24.62,613.44,,,,,,
639,10/17/2022 06:50:00,24.58,808.96,,,,,,
640,10/17/2022 07:00:00,24.62,1171.52,,,,,,
641,10/17/2022 07:10:00,24.62,1395.84,,,,,,
642,10/17/2022 07:20:00,24.66,3774.72,,,,,,
643,10/17/2022 07:30:00,24.75,3426.56,,,,,,
644,10/17/2022 07:40:00,24.79,3581.44,,,,,,
645,10/17/2022 07:50:00,24.75,1954.56,,,,,,
646,10/17/2022 08:00:00,24.84,3197.44,,,,,,
647,10/17/2022 08:10:00,24.88,4921.60,,,,,,
648,10/17/2022 08:20:00,24.88,4647.68,,,,,,
649,10/17/2022 08:30:00,24.92,3690.24,,,,,,
650,10/17/2022 08:40:00,24.92,1637.76,,,,,,
651,10/17/2022 08:50:00,24.92,2181.12,,,,,,
652,10/17/2022 09:00:00,24.97,2318.72,,,,,,
653,10/17/2022 09:10:00,25.05,6044.16,,,,,,
654,10/17/2022 09:20:00,25.09,5921.28,,,,,,
655,10/17/2022 09:30:00,25.27,7239.68,,,,,,
656,10/17/2022 09:40:00,25.27,2241.28,,,,,,
657,10/17/2022 09:50:00,25.18,2455.68,,,,,,
658,10/17/2022 10:00:00,25.27,3253.76,,,,,,
659,10/17/2022 10:10:00,25.27,3919.36,,,,,,
660,10/17/2022 10:20:00,25.35,3736.32,,,,,,
661,10/17/2022 10:30:00,25.44,5406.72,,,,,,
662,10/17/2022 10:40:00,25.57,5178.88,,,,,,
663,10/17/2022 10:50:00,25.65,5603.84,,,,,,
664,10/17/2022 11:00:00,25.69,7324.16,,,,,,
665,10/17/2022 11:10:00,25.74,5898.24,,,,,,
666,10/17/2022 11:20:00,25.74,6113.28,,,,,,
667,10/17/2022 11:30:00,25.74,3402.24,,,,,,
668,10/17/2022 11:40:00,25.78,2434.56,,,,,,
669,10/17/2022 11:50:00,25.74,1687.04,,,,,,
670,10/17/2022 12:00:00,25.78,1943.68,,,,,,
671,10/17/2022 12:10:00,25.91,2918.40,,,,,,
672,10/17/2022 12:20:00,25.91,2517.12,,,,,,
673,10/17/2022 12:30:00,25.91,2237.44,,,,,,
674,10/17/2022 12:40:00,25.95,1908.48,,,,,,
675,10/17/2022 12:50:00,25.91,1446.40,,,,,,
676,10/17/2022 13:00:00,25.95,2197.12,,,,,,
677,10/17/2022 13:10:00,26.04,2769.92,,,,,,
678,10/17/2022 13:20:00,26.17,3320.32,,,,,,
679,10/17/2022 13:30:00,26.25,3845.12,,,,,,
680,10/17/2022 13:40:00,26.25,3220.48,,,,,,
681,10/17/2022 13:50:00,26.21,2666.24,,,,,,
682,10/17/2022 14:00:00,26.21,1910.40,,,,,,
683,10/17/2022 14:10:00,26.25,2918.40,,,,,,
684,10/17/2022 14:20:00,26.30,2671.36,,,,,,
685,10/17/2022 14:30:00,26.34,2699.52,,,,,,
686,10/17/2022 14:40:00,26.34,2995.20,,,,,,
687,10/17/2022 14:50:00,26.51,6855.68,,,,,,
688,10/17/2022 15:00:00,26.42,2717.44,,,,,,
689,10/17/2022 15:10:00,26.38,720.64,,,,,,
690,10/17/2022 15:20:00,26.38,930.56,,,,,,
691,10/17/2022 15:30:00,26.34,1205.76,,,,,,
692,10/17/2022 15:40:00,26.34,1656.96,,,,,,
693,10/17/2022 15:50:00,26.38,1971.84,,,,,,
694,10/17/2022 16:00:00,26.42,3070.72,,,,,,
695,10/17/2022 16:10:00,26.34,1175.04,,,,,,
696,10/17/2022 16:20:00,26.30,1558.40,,,,,,
697,10/17/2022 16:30:00,26.30,1356.16,,,,,,
698,10/17/2022 16:40:00,26.30,854.08,,,,,,
699,10/17/2022 16:50:00,26.21,938.56,,,,,,
700,10/17/2022 17:00:00,26.25,939.20,,,,,,
701,10/17/2022 17:10:00,26.25,643.84,,,,,,
702,10/17/2022 17:20:00,26.21,501.28,,,,,,
703,10/17/2022 17:30:00,26.21,227.36,,,,,,
704,10/17/2022 17:40:00,26.12,98.08,,,,,,
705,10/17/2022 17:50:00,26.12,54.36,,,,,,
706,10/17/2022 18:00:00,26.08,27.76,,,,,,
707,10/17/2022 18:10:00,26.04,5.27,,,,,,
708,10/17/2022 18:20:00,25.99,0.21,,,,,,
709,10/17/2022 18:30:00,25.95,0.00,,,,,,
710,10/17/2022 18:40:00,25.99,0.00,,,,,,
711,10/17/2022 18:50:00,25.91,0.00,,,,,,
712,10/17/2022 19:00:00,25.91,0.00,,,,,,
713,10/17/2022 19:10:00,25.87,0.00,,,,,,
714,10/17/2022 19:20:00,25.82,0.00,,,,,,
715,10/17/2022 19:30:00,25.78,0.00,,,,,,
716,10/17/2022 19:40:00,25.74,0.00,,,,,,
717,10/17/2022 19:50:00,25.65,0.00,,,,,,
718,10/17/2022 20:00:00,25.74,0.00,,,,,,
719,10/17/2022 20:10:00,25.95,0.00,,,,,,
720,10/17/2022 20:20:00,26.12,0.00,,,,,,
721,10/17/2022 20:30:00,26.34,0.00,,,,,,
722,10/17/2022 20:40:00,26.47,0.00,,,,,,
723,10/17/2022 20:50:00,26.64,0.00,,,,,,
724,10/17/2022 21:00:00,26.60,0.00,,,,,,
725,10/17/2022 21:10:00,26.38,0.00,,,,,,
726,10/17/2022 21:20:00,26.30,0.00,,,,,,
727,10/17/2022 21:30:00,26.17,0.00,,,,,,
728,10/17/2022 21:40:00,26.17,0.00,,,,,,
729,10/17/2022 21:50:00,26.08,0.00,,,,,,
730,10/17/2022 22:00:00,25.99,0.00,,,,,,
731,10/17/2022 22:10:00,25.95,0.00,,,,,,
732,10/17/2022 22:20:00,25.82,0.00,,,,,,
733,10/17/2022 22:30:00,25.78,0.00,,,,,,
734,10/17/2022 22:40:00,25.69,0.00,,,,,,
735,10/17/2022 22:50:00,25.61,0.00,,,,,,
736,10/17/2022 23:00:00,25.57,0.00,,,,,,
737,10/17/2022 23:10:00,25.48,0.00,,,,,,
738,10/17/2022 23:20:00,25.44,0.00,,,,,,
739,10/17/2022 23:30:00,25.39,0.00,,,,,,
740,10/17/2022 23:40:00,25.44,0.00,,,,,,
741,10/17/2022 23:50:00,25.65,0.00,,,,,,
742,10/18/2022 00:00:00,25.82,0.00,,,,,,
743,10/18/2022 00:10:00,25.99,0.00,,,,,,
744,10/18/2022 00:20:00,26.17,0.00,,,,,,
745,10/18/2022 00:30:00,26.25,0.00,,,,,,
746,10/18/2022 00:40:00,26.34,0.00,,,,,,
747,10/18/2022 00:50:00,26.42,0.00,,,,,,
748,10/18/2022 01:00:00,26.42,0.00,,,,,,
749,10/18/2022 01:10:00,26.47,0.00,,,,,,
750,10/18/2022 01:20:00,26.51,0.00,,,,,,
751,10/18/2022 01:30:00,26.51,0.00,,,,,,
752,10/18/2022 01:40:00,26.55,0.00,,,,,,
753,10/18/2022 01:50:00,26.60,0.00,,,,,,
754,10/18/2022 02:00:00,26.55,0.00,,,,,,
755,10/18/2022 02:10:00,26.60,0.00,,,,,,
756,10/18/2022 02:20:00,26.60,0.00,,,,,,
757,10/18/2022 02:30:00,26.64,0.00,,,,,,
758,10/18/2022 02:40:00,26.64,0.00,,,,,,
759,10/18/2022 02:50:00,26.64,0.00,,,,,,
760,10/18/2022 03:00:00,26.68,0.00,,,,,,
761,10/18/2022 03:10:00,26.68,0.00,,,,,,
762,10/18/2022 03:20:00,26.64,0.00,,,,,,
763,10/18/2022 03:30:00,26.64,0.00,,,,,,
764,10/18/2022 03:40:00,26.60,0.00,,,,,,
765,10/18/2022 03:50:00,26.60,0.00,,,,,,
766,10/18/2022 04:00:00,26.64,0.00,,,,,,
767,10/18/2022 04:10:00,26.60,0.00,,,,,,
768,10/18/2022 04:20:00,26.64,0.00,,,,,,
769,10/18/2022 04:30:00,26.64,0.00,,,,,,
770,10/18/2022 04:40:00,26.60,0.00,,,,,,
771,10/18/2022 04:50:00,26.60,0.00,,,,,,
772,10/18/2022 05:00:00,26.60,0.00,,,,,,
773,10/18/2022 05:10:00,26.60,0.43,,,,,,
774,10/18/2022 05:20:00,26.55,7.47,,,,,,
775,10/18/2022 05:30:00,26.55,38.37,,,,,,
776,10/18/2022 05:40:00,26.55,113.12,,,,,,
777,10/18/2022 05:50:00,26.55,268.00,,,,,,
778,10/18/2022 06:00:00,26.60,311.12,,,,,,
779,10/18/2022 06:10:00,26.60,346.56,,,,,,
780,10/18/2022 06:20:00,26.64,589.76,,,,,,
781,10/18/2022 06:30:00,26.64,519.84,,,,,,
782,10/18/2022 06:40:00,26.60,595.84,,,,,,
783,10/18/2022 06:50:00,26.68,903.36,,,,,,
784,10/18/2022 07:00:00,26.72,2702.08,,,,,,
785,10/18/2022 07:10:00,26.72,2415.36,,,,,,
786,10/18/2022 07:20:00,26.77,2696.96,,,,,,
787,10/18/2022 07:30:00,26.81,3004.16,,,,,,
788,10/18/2022 07:40:00,26.85,3333.12,,,,,,
789,10/18/2022 07:50:00,26.90,3651.84,,,,,,
790,10/18/2022 08:00:00,26.98,3883.52,,,,,,
791,10/18/2022 08:10:00,27.07,4168.96,,,,,,
792,10/18/2022 08:20:00,27.11,4468.48,,,,,,
793,10/18/2022 08:30:00,27.07,935.68,,,,,,
794,10/18/2022 08:40:00,27.07,1508.48,,,,,,
795,10/18/2022 08:50:00,27.15,2437.76,,,,,,
796,10/18/2022 09:00:00,27.24,6307.84,,,,,,
797,10/18/2022 09:10:00,27.32,6489.60,,,,,,
798,10/18/2022 09:20:00,27.32,5632.00,,,,,,
799,10/18/2022 09:30:00,27.24,1913.60,,,,,,
800,10/18/2022 09:40:00,27.28,4812.80,,,,,,
801,10/18/2022 09:50:00,27.45,6725.12,,,,,,
802,10/18/2022 10:00:00,27.37,2582.40,,,,,,
803,10/18/2022 10:10:00,27.37,2850.56,,,,,,
804,10/18/2022 10:20:00,27.58,8092.16,,,,,,
805,10/18/2022 10:30:00,27.50,2918.40,,,,,,
806,10/18/2022 10:40:00,27.58,6940.16,,,,,,
807,10/18/2022 10:50:00,27.63,5319.68,,,,,,
808,10/18/2022 11:00:00,27.58,4840.96,,,,,,
809,10/18/2022 11:10:00,27.80,7846.40,,,,,,
810,10/18/2022 11:20:00,27.88,8000.00,,,,,,
811,10/18/2022 11:30:00,28.01,8857.60,,,,,,
812,10/18/2022 11:40:00,28.10,8486.40,,,,,,
813,10/18/2022 11:50:00,28.18,8064.00,,,,,,
814,10/18/2022 12:00:00,28.27,7669.76,,,,,,
815,10/18/2022 12:10:00,28.27,7936.00,,,,,,
816,10/18/2022 12:20:00,28.31,7429.12,,,,,,
817,10/18/2022 12:30:00,28.27,4144.64,,,,,,
818,10/18/2022 12:40:00,28.31,3432.96,,,,,,
819,10/18/2022 12:50:00,28.27,2831.36,,,,,,
820,10/18/2022 13:00:00,28.23,2647.04,,,,,,
821,10/18/2022 13:10:00,28.05,2961.92,,,,,,
822,10/18/2022 13:20:00,28.18,9182.72,,,,,,
823,10/18/2022 13:30:00,27.97,3040.00,,,,,,
824,10/18/2022 13:40:00,27.88,1589.12,,,,,,
825,10/18/2022 13:50:00,27.75,797.76,,,,,,
826,10/18/2022 14:00:00,27.71,764.80,,,,,,
827,10/18/2022 14:10:00,27.63,1213.76,,,,,,
828,10/18/2022 14:20:00,27.58,1296.32,,,,,,
829,10/18/2022 14:30:00,27.54,1058.88,,,,,,
830,10/18/2022 14:40:00,27.41,1316.48,,,,,,
831,10/18/2022 14:50:00,27.37,1218.88,,,,,,
832,10/18/2022 15:00:00,27.37,1322.88,,,,,,
833,10/18/2022 15:10:00,27.37,877.76,,,,,,
834,10/18/2022 15:20:00,27.37,449.12,,,,,,
835,10/18/2022 15:30:00,26.30,1005.12,,,,,,
836,10/18/2022 15:40:00,24.49,929.60,,,,,,
837,10/18/2022 15:50:00,24.41,1139.84,,,,,,
838,10/18/2022 16:00:00,24.62,1691.52,,,,,,
839,10/18/2022 16:10:00,25.09,1905.28,,,,,,
840,10/18/2022 16:20:00,25.14,2631.68,,,,,,
841,10/18/2022 16:30:00,25.09,2138.88,,,,,,
842,10/18/2022 16:40:00,24.84,1466.88,,,,,,
843,10/18/2022 16:50:00,24.62,1145.92,,,,,,
844,10/18/2022 17:00:00,24.58,1132.80,,,,,,
845,10/18/2022 17:10:00,24.54,1037.76,,,,,,
846,10/18/2022 17:20:00,24.66,776.96,,,,,,
847,10/18/2022 17:30:00,24.58,490.40,,,,,,
848,10/18/2022 17:40:00,24.71,234.64,,,,,,
849,10/18/2022 17:50:00,24.71,97.20,,,,,,
850,10/18/2022 18:00:00,24.62,26.88,,,,,,
851,10/18/2022 18:10:00,24.62,5.27,,,,,,
852,10/18/2022 18:20:00,24.71,0.43,,,,,,
853,10/18/2022 18:30:00,24.71,0.00,,,,,,
854,10/18/2022 18:40:00,24.71,0.00,,,,,,
855,10/18/2022 18:50:00,24.71,0.00,,,,,,
856,10/18/2022 19:00:00,24.58,0.00,,,,,,
857,10/18/2022 19:10:00,24.49,0.00,,,,,,
858,10/18/2022 19:20:00,24.45,0.00,,,,,,
859,10/18/2022 19:30:00,24.41,0.00,,,,,,
860,10/18/2022 19:40:00,25.39,0.00,,,,,,
861,10/18/2022 19:50:00,26.12,0.00,,,,,,
862,10/18/2022 20:00:00,26.38,0.00,,,,,,
863,10/18/2022 20:10:00,26.55,0.00,,,,,,
864,10/18/2022 20:20:00,26.68,0.00,,,,,,
865,10/18/2022 20:30:00,26.77,0.00,,,,,,
866,10/18/2022 20:40:00,26.77,0.00,,,,,,
867,10/18/2022 20:50:00,26.90,0.00,,,,,,
868,10/18/2022 21:00:00,26.90,0.00,,,,,,
869,10/18/2022 21:10:00,26.94,0.00,,,,,,
870,10/18/2022 21:20:00,26.94,0.00,,,,,,
871,10/18/2022 21:30:00,26.94,0.00,,,,,,
872,10/18/2022 21:40:00,26.98,0.00,,,,,,
873,10/18/2022 21:50:00,27.02,0.00,,,,,,
874,10/18/2022 22:00:00,27.02,0.00,,,,,,
875,10/18/2022 22:10:00,27.07,0.00,,,,,,
876,10/18/2022 22:20:00,27.11,0.00,,,,,,
877,10/18/2022 22:30:00,27.07,0.00,,,,,,
878,10/18/2022 22:40:00,27.02,0.00,,,,,,
879,10/18/2022 22:50:00,27.07,0.00,,,,,,
880,10/18/2022 23:00:00,27.07,0.00,,,,,,
881,10/18/2022 23:10:00,27.07,0.00,,,,,,
882,10/18/2022 23:20:00,27.07,0.00,,,,,,
883,10/18/2022 23:30:00,27.11,0.00,,,,,,
884,10/18/2022 23:40:00,27.02,0.00,,,,,,
885,10/18/2022 23:50:00,27.02,0.00,,,,,,
886,10/19/2022 00:00:00,26.98,0.00,,,,,,
887,10/19/2022 00:10:00,26.98,0.00,,,,,,
888,10/19/2022 00:20:00,26.94,0.00,,,,,,
889,10/19/2022 00:30:00,26.94,0.00,,,,,,
890,10/19/2022 00:40:00,26.94,0.00,,,,,,
891,10/19/2022 00:50:00,26.98,0.00,,,,,,
892,10/19/2022 01:00:00,26.98,0.00,,,,,,
893,10/19/2022 01:10:00,26.94,0.00,,,,,,
894,10/19/2022 01:20:00,26.94,0.00,,,,,,
895,10/19/2022 01:30:00,26.90,0.00,,,,,,
896,10/19/2022 01:40:00,26.94,0.00,,,,,,
897,10/19/2022 01:50:00,26.94,0.00,,,,,,
898,10/19/2022 02:00:00,26.90,0.00,,,,,,
899,10/19/2022 02:10:00,26.94,0.00,,,,,,
900,10/19/2022 02:20:00,26.94,0.00,,,,,,
901,10/19/2022 02:30:00,26.90,0.00,,,,,,
902,10/19/2022 02:40:00,26.90,1.53,,,,,,
903,10/19/2022 02:50:00,26.85,0.00,,,,,,
904,10/19/2022 03:00:00,26.90,0.00,,,,,,
905,10/19/2022 03:10:00,26.90,0.00,,,,,,
906,10/19/2022 03:20:00,26.94,0.00,,,,,,
907,10/19/2022 03:30:00,26.90,0.00,,,,,,
908,10/19/2022 03:40:00,26.85,0.00,,,,,,
909,10/19/2022 03:50:00,26.90,0.00,,,,,,
910,10/19/2022 04:00:00,26.85,0.00,,,,,,
911,10/19/2022 04:10:00,26.85,0.00,,,,,,
912,10/19/2022 04:20:00,26.90,0.00,,,,,,
913,10/19/2022 04:30:00,26.90,0.00,,,,,,
914,10/19/2022 04:40:00,26.90,0.00,,,,,,
915,10/19/2022 04:50:00,26.94,0.00,,,,,,
916,10/19/2022 05:00:00,26.90,0.00,,,,,,
917,10/19/2022 05:10:00,26.90,0.21,,,,,,
918,10/19/2022 05:20:00,26.90,8.13,,,,,,
919,10/19/2022 05:30:00,26.94,42.32,,,,,,
920,10/19/2022 05:40:00,26.94,111.36,,,,,,
921,10/19/2022 05:50:00,26.90,186.48,,,,,,
922,10/19/2022 06:00:00,26.90,255.52,,,,,,
923,10/19/2022 06:10:00,26.94,293.52,,,,,,
924,10/19/2022 06:20:00,26.90,458.88,,,,,,
925,10/19/2022 06:30:00,26.94,747.20,,,,,,
926,10/19/2022 06:40:00,26.98,1450.24,,,,,,
927,10/19/2022 06:50:00,26.98,1761.92,,,,,,
928,10/19/2022 07:00:00,27.07,2183.04,,,,,,
929,10/19/2022 07:10:00,27.07,2716.16,,,,,,
930,10/19/2022 07:20:00,27.11,873.28,,,,,,
931,10/19/2022 07:30:00,27.20,2014.08,,,,,,
932,10/19/2022 07:40:00,27.20,3153.92,,,,,,
933,10/19/2022 07:50:00,27.24,2290.56,,,,,,
934,10/19/2022 08:00:00,27.32,1706.88,,,,,,
935,10/19/2022 08:10:00,27.41,4231.68,,,,,,
936,10/19/2022 08:20:00,27.50,3736.32,,,,,,
937,10/19/2022 08:30:00,27.45,3559.68,,,,,,
938,10/19/2022 08:40:00,27.45,1632.00,,,,,,
939,10/19/2022 08:50:00,27.50,1985.92,,,,,,
940,10/19/2022 09:00:00,27.63,5560.32,,,,,,
941,10/19/2022 09:10:00,27.58,2557.44,,,,,,
942,10/19/2022 09:20:00,27.80,5854.72,,,,,,
943,10/19/2022 09:30:00,27.84,6072.32,,,,,,
944,10/19/2022 09:40:00,27.93,5616.64,,,,,,
945,10/19/2022 09:50:00,27.97,7508.48,,,,,,
946,10/19/2022 10:00:00,27.93,3278.08,,,,,,
947,10/19/2022 10:10:00,27.97,6164.48,,,,,,
